timestamp,source_ip,host,log_type,severity,raw_message,tags
2026-06-16T06:16:52.390675+00:00,94.148.198.69,auth-srv,réseau,info,TLS handshake timeout from 163.144.150.122,"tls, error"
2026-06-16T06:13:48.056157+00:00,141.22.78.190,db-master,application,info,POST /login HTTP/1.1 401 from 174.162.121.241 — invalid credentials,"http, api"
2026-06-16T06:10:48.265419+00:00,171.183.249.216,monitor,auth,info,pam_unix(sshd:auth): authentication failure; user=gregg67,"auth, sudo"
2026-06-16T06:08:30.148141+00:00,149.138.196.71,web-srv-02,réseau,critical,TLS handshake timeout from 204.223.148.68,"tls, error"
2026-06-16T05:50:59.730107+00:00,145.106.54.33,monitor,application,info,Unhandled exception in worker 81145: NullPointerException,"db, timeout"
2026-06-16T05:48:06.289550+00:00,119.239.19.41,db-replica,auth,info,Failed password for drakeryan from 26.24.85.1 port 64983 ssh2,"auth, sudo"
2026-06-16T05:47:08.372087+00:00,11.90.40.81,db-master,auth,info,Accepted publickey for longedward from 151.19.77.253 port 20600,"ssh, login"
2026-06-16T05:32:30.817081+00:00,32.220.66.138,auth-srv,système,warning,CPU temperature above threshold: 95°C,"kernel, oom"
2026-06-16T05:28:19.828042+00:00,186.25.185.214,proxy-01,système,critical,systemd: systemd.service start request repeated too quickly,"disk, error"
2026-06-16T05:23:06.439213+00:00,211.195.240.26,auth-srv,application,warning,GET /api/v1/users HTTP/1.1 200 866ms from 63.145.16.0,"http, auth"
2026-06-16T05:19:28.153189+00:00,45.196.62.59,web-srv-02,application,warning,POST /login HTTP/1.1 401 from 220.15.59.217 — invalid credentials,"http, api"
2026-06-16T04:59:06.310726+00:00,141.189.192.160,auth-srv,application,critical,Unhandled exception in worker 85753: NullPointerException,"http, api"
2026-06-16T04:48:07.860351+00:00,157.148.42.66,web-srv-01,système,critical,Out of memory: Kill process 41776 (redis),"cpu, temp"
2026-06-16T04:25:55.790468+00:00,9.68.206.234,web-srv-01,application,info,POST /login HTTP/1.1 401 from 154.2.57.212 — invalid credentials,"http, api"
2026-06-16T04:25:02.433697+00:00,215.46.119.169,proxy-01,système,info,CPU temperature above threshold: 80°C,"kernel, oom"
2026-06-16T03:46:51.656506+00:00,99.67.83.143,db-replica,application,warning,Unhandled exception in worker 27177: NullPointerException,"http, api"
2026-06-16T03:38:34.334267+00:00,15.249.238.75,db-master,application,info,Unhandled exception in worker 50456: NullPointerException,"db, timeout"
2026-06-16T03:03:24.391562+00:00,185.194.73.219,proxy-01,auth,warning,pam_unix(sshd:auth): authentication failure; user=powellbryan,"ssh, login"
2026-06-16T02:57:36.913611+00:00,154.201.188.187,db-master,réseau,info,DROP IN=eth0 OUT= SRC=6.14.132.146 DST=192.168.26.213 PROTO=TCP DPT=443,"firewall, drop"
2026-06-16T02:51:48.358114+00:00,65.39.241.136,auth-srv,système,info,Out of memory: Kill process 23871 (nginx),"kernel, oom"
2026-06-16T02:47:39.624229+00:00,98.11.244.251,web-srv-01,auth,info,Invalid user stewartriley from 47.223.250.185,"auth, sudo"
2026-06-16T01:57:58.703901+00:00,101.182.8.192,web-srv-02,auth,info,Failed password for shaneford from 59.254.68.13 port 52974 ssh2,"ssh, login"
2026-06-16T01:57:05.284537+00:00,170.233.212.230,proxy-01,application,info,GET /api/v1/users HTTP/1.1 200 2542ms from 24.134.103.79,"http, auth"
2026-06-16T01:55:53.549802+00:00,199.54.250.27,web-srv-01,auth,info,Accepted publickey for tracy91 from 196.151.3.218 port 17705,"ssh, login"
2026-06-16T01:52:56.825621+00:00,2.156.200.192,web-srv-02,réseau,info,TLS handshake timeout from 169.43.44.84,"firewall, drop"
2026-06-16T01:49:45.772914+00:00,157.56.206.159,vpn-gw,auth,info,Invalid user lewispeter from 32.24.142.206,"auth, sudo"
2026-06-16T01:19:36.814040+00:00,163.35.222.185,vpn-gw,auth,warning,pam_unix(sshd:auth): authentication failure; user=nfigueroa,"auth, sudo"
2026-06-16T01:19:09.004382+00:00,211.91.99.4,db-replica,système,critical,kernel: EXT4-fs error on device sda1,"kernel, oom"
2026-06-16T01:15:37.509485+00:00,111.27.103.248,monitor,système,info,kernel: EXT4-fs error on device sda1,"disk, error"
2026-06-16T01:11:27.071890+00:00,51.241.86.152,web-srv-01,application,info,Unhandled exception in worker 20448: NullPointerException,"db, timeout"
2026-06-16T00:36:08.838247+00:00,91.197.105.140,web-srv-02,système,info,systemd: sshd.service start request repeated too quickly,"disk, error"
2026-06-16T00:35:21.720834+00:00,167.244.75.128,auth-srv,réseau,warning,Connection from 109.247.45.70:31538 to 172.16.253.45:3306 ESTABLISHED,"tls, error"
2026-06-16T00:30:55.970546+00:00,69.29.172.57,auth-srv,système,warning,systemd: postgres.service start request repeated too quickly,"cpu, temp"
2026-06-16T00:24:07.389735+00:00,16.55.84.187,db-master,réseau,info,TLS handshake timeout from 166.10.71.202,"firewall, drop"
2026-06-15T23:48:21.094071+00:00,210.44.2.213,vpn-gw,auth,critical,Accepted publickey for cynthiasampson from 47.19.35.23 port 12095,"ssh, brute-force"
2026-06-15T23:44:25.184813+00:00,166.31.30.194,vpn-gw,système,info,systemd: systemd.service start request repeated too quickly,"cpu, temp"
2026-06-15T23:37:00.862820+00:00,195.48.69.135,vpn-gw,réseau,info,TLS handshake timeout from 115.180.97.158,"tcp, established"
2026-06-15T23:35:04.887502+00:00,180.21.77.153,db-master,auth,info,Invalid user sharonsparks from 23.233.203.37,"ssh, login"
2026-06-15T23:17:28.487114+00:00,122.11.8.116,db-replica,réseau,warning,DROP IN=eth0 OUT= SRC=4.213.198.54 DST=192.168.211.159 PROTO=TCP DPT=6379,"firewall, drop"
2026-06-15T23:09:49.649533+00:00,46.66.233.99,auth-srv,système,info,systemd: systemd.service start request repeated too quickly,"cpu, temp"
2026-06-15T22:59:43.268137+00:00,10.64.198.61,proxy-01,auth,info,Invalid user michelle12 from 12.21.253.242,"ssh, brute-force"
2026-06-15T22:59:09.776806+00:00,123.214.218.211,vpn-gw,système,info,kernel: EXT4-fs error on device sda1,"cpu, temp"
2026-06-15T22:45:30.865243+00:00,179.120.144.46,db-replica,réseau,warning,New connection accepted from 117.121.180.186,"tcp, established"
2026-06-15T22:20:04.273173+00:00,120.138.72.146,monitor,système,warning,kernel: EXT4-fs error on device sda1,"disk, error"
2026-06-15T22:08:18.206524+00:00,111.160.102.226,db-replica,système,info,CPU temperature above threshold: 96°C,"kernel, oom"
2026-06-15T22:01:06.353126+00:00,171.50.179.116,db-replica,système,warning,Out of memory: Kill process 74020 (sshd),"disk, error"
2026-06-15T21:53:50.392373+00:00,52.244.69.188,db-replica,système,info,systemd: nginx.service start request repeated too quickly,"disk, error"
2026-06-15T21:43:02.033163+00:00,130.143.54.71,monitor,application,critical,Database query timeout after 30s: SELECT * FROM events,"http, api"
2026-06-15T21:25:51.209935+00:00,118.160.42.139,auth-srv,système,info,systemd: systemd.service start request repeated too quickly,"cpu, temp"
2026-06-15T20:35:16.067951+00:00,49.129.58.149,db-master,réseau,critical,Connection from 81.201.103.188:14518 to 192.168.180.140:3306 ESTABLISHED,"firewall, drop"
2026-06-15T20:21:02.048683+00:00,108.113.184.15,vpn-gw,système,critical,kernel: EXT4-fs error on device sda1,"disk, error"
2026-06-15T20:07:36.337649+00:00,142.82.193.119,web-srv-01,réseau,info,New connection accepted from 26.218.151.179,"tls, error"
2026-06-15T20:02:28.257253+00:00,65.78.100.229,web-srv-01,réseau,info,New connection accepted from 219.138.128.12,"firewall, drop"
2026-06-15T19:37:45.084262+00:00,147.111.66.157,db-replica,système,info,systemd: nginx.service start request repeated too quickly,"cpu, temp"
2026-06-15T19:15:09.110638+00:00,109.44.219.180,proxy-01,réseau,critical,Connection from 139.96.38.247:25287 to 10.162.176.237:3306 ESTABLISHED,"firewall, drop"
2026-06-15T19:12:07.173926+00:00,7.197.23.197,web-srv-02,auth,info,Failed password for jramos from 114.187.37.116 port 61169 ssh2,"ssh, login"
2026-06-15T19:03:49.872651+00:00,164.41.128.214,web-srv-01,auth,info,Accepted publickey for campbellalbert from 10.162.9.129 port 34128,"ssh, brute-force"
2026-06-15T18:51:59.025764+00:00,32.64.198.147,vpn-gw,auth,info,Failed password for qberry from 114.229.113.254 port 36606 ssh2,"auth, sudo"
2026-06-15T18:39:21.756311+00:00,209.62.17.109,web-srv-02,système,warning,systemd: sshd.service start request repeated too quickly,"disk, error"
2026-06-15T18:33:43.249379+00:00,125.108.186.85,web-srv-01,réseau,info,Connection from 44.172.40.213:37825 to 192.168.73.124:80 ESTABLISHED,"tls, error"
2026-06-15T18:14:06.741888+00:00,135.186.74.39,vpn-gw,application,info,Unhandled exception in worker 78277: NullPointerException,"http, api"
2026-06-15T17:56:03.726201+00:00,219.234.185.62,auth-srv,application,critical,POST /login HTTP/1.1 401 from 95.158.20.86 — invalid credentials,"db, timeout"
2026-06-15T17:43:19.413415+00:00,172.17.95.93,db-master,auth,critical,Accepted publickey for christopher33 from 57.219.0.214 port 28534,"ssh, login"
2026-06-15T17:43:12.884436+00:00,97.11.133.147,vpn-gw,système,warning,kernel: EXT4-fs error on device sda1,"disk, error"
2026-06-15T17:37:45.699172+00:00,22.76.95.122,web-srv-02,système,warning,CPU temperature above threshold: 101°C,"disk, error"
2026-06-15T17:21:26.473720+00:00,74.151.81.170,db-master,auth,warning,Accepted publickey for lindseylyons from 148.152.36.42 port 19457,"auth, sudo"
2026-06-15T17:13:21.481481+00:00,157.238.63.224,web-srv-01,application,info,Database query timeout after 30s: SELECT * FROM events,"db, timeout"
2026-06-15T17:12:26.212338+00:00,92.156.220.131,auth-srv,réseau,critical,Connection from 133.26.198.104:3646 to 172.19.139.90:5432 ESTABLISHED,"firewall, drop"
2026-06-15T17:01:31.135658+00:00,209.207.92.16,proxy-01,auth,info,pam_unix(sshd:auth): authentication failure; user=qstephens,"auth, sudo"
2026-06-15T16:57:08.118673+00:00,180.235.207.220,vpn-gw,système,info,CPU temperature above threshold: 103°C,"cpu, temp"
2026-06-15T16:41:20.518324+00:00,197.216.27.254,vpn-gw,application,info,GET /api/v1/users HTTP/1.1 200 2238ms from 199.235.70.56,"http, auth"
2026-06-15T15:56:40.874002+00:00,103.214.44.118,proxy-01,application,info,Unhandled exception in worker 39092: NullPointerException,"http, api"
2026-06-15T15:44:42.342321+00:00,54.59.248.162,proxy-01,application,info,POST /login HTTP/1.1 401 from 129.41.182.251 — invalid credentials,"db, timeout"
2026-06-15T15:23:59.849066+00:00,132.145.238.181,monitor,système,info,Out of memory: Kill process 88015 (redis),"disk, error"
2026-06-15T15:16:55.118634+00:00,132.230.248.147,auth-srv,système,info,systemd: systemd.service start request repeated too quickly,"kernel, oom"
2026-06-15T15:12:39.488865+00:00,217.95.152.111,db-master,réseau,warning,New connection accepted from 28.151.238.167,"firewall, drop"
2026-06-15T15:04:52.438428+00:00,4.97.184.71,auth-srv,réseau,info,TLS handshake timeout from 65.31.196.67,"firewall, drop"
2026-06-15T14:47:55.902748+00:00,79.2.29.234,db-master,auth,info,Failed password for rhodesadam from 25.174.79.178 port 48741 ssh2,"ssh, login"
2026-06-15T14:42:14.212089+00:00,123.162.132.116,proxy-01,réseau,info,TLS handshake timeout from 5.9.76.176,"firewall, drop"
2026-06-15T14:40:47.460088+00:00,27.218.147.217,auth-srv,système,warning,systemd: postgres.service start request repeated too quickly,"kernel, oom"
2026-06-15T14:39:27.741162+00:00,77.146.89.208,proxy-01,système,info,kernel: EXT4-fs error on device sda1,"kernel, oom"
2026-06-15T14:24:08.106534+00:00,182.132.154.189,web-srv-01,réseau,info,TLS handshake timeout from 97.241.139.209,"firewall, drop"
2026-06-15T14:12:11.456759+00:00,216.17.70.124,auth-srv,réseau,info,New connection accepted from 166.205.47.224,"tls, error"
2026-06-15T13:55:32.917884+00:00,134.77.38.194,db-replica,réseau,warning,DROP IN=eth0 OUT= SRC=151.56.115.62 DST=172.25.67.52 PROTO=TCP DPT=3306,"tls, error"
2026-06-15T13:53:20.131703+00:00,31.127.12.155,proxy-01,application,info,Unhandled exception in worker 12613: NullPointerException,"http, api"
2026-06-15T13:31:46.219270+00:00,133.137.58.76,db-replica,système,info,CPU temperature above threshold: 87°C,"cpu, temp"
2026-06-15T13:30:00.936966+00:00,222.27.192.48,db-replica,réseau,critical,TLS handshake timeout from 101.162.49.212,"tcp, established"
2026-06-15T13:29:43.952285+00:00,154.21.38.108,db-replica,système,info,Out of memory: Kill process 64720 (systemd),"kernel, oom"
2026-06-15T13:27:12.739121+00:00,88.211.154.99,db-master,application,info,Unhandled exception in worker 55902: NullPointerException,"http, api"
2026-06-15T13:15:42.514985+00:00,111.231.239.8,db-master,auth,info,Invalid user tlarson from 121.122.165.107,"auth, sudo"
2026-06-15T13:14:42.939288+00:00,60.227.110.175,vpn-gw,réseau,warning,New connection accepted from 12.99.98.213,"firewall, drop"
2026-06-15T13:05:22.751750+00:00,90.61.168.151,db-master,auth,info,Invalid user annabishop from 4.216.46.83,"ssh, brute-force"
2026-06-15T12:43:42.180225+00:00,152.30.69.183,db-master,système,warning,Out of memory: Kill process 78763 (sshd),"disk, error"
2026-06-15T12:30:50.035301+00:00,1.106.37.194,web-srv-02,réseau,info,TLS handshake timeout from 139.245.178.146,"tcp, established"
2026-06-15T12:29:34.409582+00:00,205.225.172.45,vpn-gw,système,info,systemd: redis.service start request repeated too quickly,"cpu, temp"
2026-06-15T12:16:48.395866+00:00,159.215.11.200,web-srv-01,système,info,systemd: sshd.service start request repeated too quickly,"disk, error"
2026-06-15T12:09:58.099543+00:00,44.84.182.172,proxy-01,réseau,info,New connection accepted from 73.122.168.229,"tls, error"
2026-06-15T11:57:16.943750+00:00,12.230.208.214,web-srv-01,application,warning,GET /api/v1/users HTTP/1.1 200 1552ms from 28.38.71.72,"http, api"
2026-06-15T11:54:03.873797+00:00,2.219.68.155,auth-srv,système,info,Out of memory: Kill process 21610 (nginx),"cpu, temp"
2026-06-15T11:47:13.341019+00:00,123.131.47.184,vpn-gw,réseau,info,Connection from 191.53.161.25:4465 to 192.168.114.68:80 ESTABLISHED,"tls, error"
2026-06-15T11:37:03.209480+00:00,204.52.129.175,monitor,système,warning,CPU temperature above threshold: 89°C,"cpu, temp"
2026-06-15T11:21:24.563569+00:00,134.191.16.78,db-replica,auth,warning,Accepted publickey for stephanie67 from 139.172.220.70 port 2444,"auth, sudo"
2026-06-15T11:15:39.255583+00:00,185.190.175.121,monitor,réseau,warning,TLS handshake timeout from 13.252.176.139,"tls, error"
2026-06-15T11:13:50.149397+00:00,175.207.94.39,auth-srv,application,info,GET /api/v1/users HTTP/1.1 200 1251ms from 151.94.243.89,"http, api"
2026-06-15T11:11:44.018465+00:00,160.83.103.65,vpn-gw,auth,info,pam_unix(sshd:auth): authentication failure; user=stevenchavez,"ssh, brute-force"
2026-06-15T11:10:39.615547+00:00,43.152.116.18,db-master,application,info,POST /login HTTP/1.1 401 from 108.213.114.103 — invalid credentials,"db, timeout"
2026-06-15T10:58:54.302434+00:00,141.166.89.142,web-srv-02,application,info,Unhandled exception in worker 56261: NullPointerException,"http, auth"
2026-06-15T10:48:27.228569+00:00,97.56.162.161,proxy-01,système,critical,systemd: systemd.service start request repeated too quickly,"disk, error"
2026-06-15T10:39:18.302239+00:00,210.184.206.204,proxy-01,réseau,warning,Connection from 124.178.65.137:49297 to 192.168.126.153:3306 ESTABLISHED,"tls, error"
2026-06-15T10:33:11.367242+00:00,113.251.165.139,db-master,application,critical,POST /login HTTP/1.1 401 from 108.66.151.202 — invalid credentials,"http, api"
2026-06-15T10:30:16.916240+00:00,159.171.253.2,proxy-01,auth,info,Accepted publickey for garynicholson from 175.189.168.231 port 53355,"ssh, brute-force"
2026-06-15T10:29:25.624093+00:00,139.148.244.218,auth-srv,réseau,info,TLS handshake timeout from 45.179.143.74,"firewall, drop"
2026-06-15T10:24:15.788465+00:00,114.173.38.207,auth-srv,réseau,warning,Connection from 110.209.121.120:58828 to 172.27.121.213:6379 ESTABLISHED,"tls, error"
2026-06-15T10:00:30.049444+00:00,205.32.24.174,web-srv-02,auth,info,pam_unix(sshd:auth): authentication failure; user=robert76,"ssh, brute-force"
2026-06-15T09:55:54.451995+00:00,86.112.251.143,vpn-gw,application,warning,Database query timeout after 30s: SELECT * FROM events,"db, timeout"
2026-06-15T09:55:04.489760+00:00,130.161.253.238,db-master,auth,info,Accepted publickey for johnwallace from 141.142.217.11 port 42395,"ssh, brute-force"
2026-06-15T09:54:02.556426+00:00,81.165.192.88,db-master,auth,warning,pam_unix(sshd:auth): authentication failure; user=nthomas,"ssh, login"
2026-06-15T09:40:40.548541+00:00,178.27.110.232,db-master,auth,info,Accepted publickey for marcomay from 89.176.241.81 port 49052,"auth, sudo"
2026-06-15T09:32:54.941116+00:00,13.211.224.82,web-srv-01,réseau,warning,Connection from 18.233.168.135:17006 to 172.31.123.151:22 ESTABLISHED,"tls, error"
2026-06-15T09:32:46.070265+00:00,117.217.226.4,db-master,réseau,info,New connection accepted from 90.111.246.105,"tcp, established"
2026-06-15T09:28:38.734787+00:00,141.161.49.84,web-srv-01,application,info,POST /login HTTP/1.1 401 from 222.175.56.170 — invalid credentials,"db, timeout"
2026-06-15T09:09:04.692042+00:00,2.160.8.192,web-srv-01,système,critical,systemd: systemd.service start request repeated too quickly,"kernel, oom"
2026-06-15T08:58:13.779926+00:00,102.30.219.203,proxy-01,réseau,warning,New connection accepted from 166.199.21.229,"tcp, established"
2026-06-15T08:57:32.250798+00:00,154.154.110.67,db-master,application,info,Database query timeout after 30s: SELECT * FROM events,"http, auth"
2026-06-15T08:33:39.731944+00:00,160.13.217.42,web-srv-01,système,info,Out of memory: Kill process 44500 (sshd),"cpu, temp"
2026-06-15T08:12:24.336624+00:00,152.254.240.242,web-srv-01,application,info,Database query timeout after 30s: SELECT * FROM events,"http, auth"
2026-06-15T07:42:14.470092+00:00,100.173.128.95,monitor,réseau,info,New connection accepted from 115.34.191.71,"tls, error"
2026-06-15T07:41:02.013078+00:00,181.23.172.157,web-srv-01,système,critical,Out of memory: Kill process 75432 (systemd),"disk, error"
2026-06-15T07:04:40.145053+00:00,166.38.110.183,db-replica,réseau,warning,DROP IN=eth0 OUT= SRC=148.171.84.229 DST=192.168.58.107 PROTO=TCP DPT=6379,"firewall, drop"
2026-06-15T06:45:41.217230+00:00,22.160.228.144,monitor,réseau,info,Connection from 206.120.230.16:22817 to 172.16.129.183:3306 ESTABLISHED,"tcp, established"
2026-06-15T06:43:12.646152+00:00,172.220.186.61,db-master,auth,info,pam_unix(sshd:auth): authentication failure; user=browndalton,"ssh, brute-force"
2026-06-15T06:34:47.316313+00:00,164.115.8.97,auth-srv,auth,info,Failed password for kimberly43 from 100.184.179.229 port 2066 ssh2,"ssh, brute-force"
2026-06-15T05:59:10.665328+00:00,182.17.120.83,auth-srv,réseau,info,TLS handshake timeout from 98.219.9.123,"firewall, drop"
2026-06-15T05:30:36.236347+00:00,47.169.19.25,db-master,application,info,Database query timeout after 30s: SELECT * FROM events,"http, api"
2026-06-15T05:26:59.082578+00:00,50.126.30.149,db-replica,réseau,info,Connection from 204.14.109.157:46617 to 172.17.144.20:3306 ESTABLISHED,"tls, error"
2026-06-15T05:25:29.918084+00:00,37.223.133.183,vpn-gw,auth,warning,Invalid user aguilardavid from 206.9.43.36,"ssh, login"
2026-06-15T05:19:52.487040+00:00,155.58.62.155,web-srv-02,auth,warning,pam_unix(sshd:auth): authentication failure; user=sharonpittman,"auth, sudo"
2026-06-15T04:50:49.868540+00:00,131.145.140.56,web-srv-02,auth,info,Invalid user frank41 from 178.10.99.14,"auth, sudo"
2026-06-15T04:49:37.380333+00:00,5.190.197.158,web-srv-01,réseau,warning,TLS handshake timeout from 152.148.192.230,"tls, error"
2026-06-15T04:43:13.534548+00:00,117.55.39.86,web-srv-01,application,warning,POST /login HTTP/1.1 401 from 110.224.241.8 — invalid credentials,"http, auth"
2026-06-15T04:29:24.397632+00:00,67.240.217.166,vpn-gw,application,warning,Unhandled exception in worker 8293: NullPointerException,"db, timeout"
2026-06-15T04:19:04.739587+00:00,186.231.49.68,monitor,auth,info,Invalid user michelleolsen from 123.35.102.102,"ssh, brute-force"
2026-06-15T03:59:28.415099+00:00,93.83.107.44,web-srv-02,système,info,Out of memory: Kill process 71751 (nginx),"kernel, oom"
2026-06-15T03:58:39.926659+00:00,177.201.48.239,db-master,auth,info,pam_unix(sshd:auth): authentication failure; user=sandrarichmond,"ssh, login"
2026-06-15T03:57:23.320541+00:00,108.0.19.64,web-srv-01,réseau,warning,TLS handshake timeout from 84.89.124.168,"tcp, established"
2026-06-15T03:38:28.468657+00:00,78.144.30.82,monitor,application,info,POST /login HTTP/1.1 401 from 17.62.248.174 — invalid credentials,"http, api"
2026-06-15T03:32:46.268879+00:00,150.143.163.40,auth-srv,système,info,kernel: EXT4-fs error on device sda1,"disk, error"
2026-06-15T03:18:43.050054+00:00,30.175.203.204,auth-srv,auth,info,Invalid user ginaneal from 95.104.251.214,"ssh, brute-force"
2026-06-15T03:16:22.605630+00:00,145.120.232.129,db-master,système,info,systemd: sshd.service start request repeated too quickly,"kernel, oom"
2026-06-15T03:07:11.878002+00:00,217.1.74.140,vpn-gw,application,info,POST /login HTTP/1.1 401 from 48.22.132.118 — invalid credentials,"db, timeout"
2026-06-15T02:59:47.485405+00:00,45.68.185.3,monitor,auth,warning,Accepted publickey for brenda40 from 186.219.192.62 port 62463,"ssh, login"
2026-06-15T02:14:58.350315+00:00,64.18.192.94,db-replica,système,info,CPU temperature above threshold: 97°C,"cpu, temp"
2026-06-15T02:08:27.692167+00:00,95.215.250.153,web-srv-01,application,info,GET /api/v1/users HTTP/1.1 200 686ms from 64.181.6.132,"http, api"
2026-06-15T01:47:13.263559+00:00,29.209.126.92,web-srv-01,application,info,Unhandled exception in worker 27826: NullPointerException,"http, api"
2026-06-15T01:47:00.072755+00:00,216.4.184.161,db-master,auth,info,Failed password for christopherramirez from 97.0.6.162 port 26332 ssh2,"auth, sudo"
2026-06-15T01:44:36.916848+00:00,109.99.189.19,auth-srv,auth,info,Invalid user xpennington from 67.114.170.85,"auth, sudo"
2026-06-15T01:35:57.045870+00:00,211.123.180.121,db-replica,application,warning,Database query timeout after 30s: SELECT * FROM events,"http, api"
2026-06-15T01:35:40.006682+00:00,23.83.55.192,web-srv-01,réseau,info,TLS handshake timeout from 103.184.154.65,"tcp, established"
2026-06-15T01:31:12.238843+00:00,136.15.4.32,proxy-01,application,info,GET /api/v1/users HTTP/1.1 200 1803ms from 110.237.108.160,"http, api"
2026-06-15T01:28:41.562576+00:00,189.111.244.3,vpn-gw,réseau,info,New connection accepted from 175.122.94.74,"tls, error"
2026-06-15T01:23:37.623967+00:00,177.248.130.79,web-srv-01,réseau,info,TLS handshake timeout from 1.98.134.236,"tcp, established"
2026-06-15T01:18:26.197498+00:00,38.193.120.40,auth-srv,auth,critical,pam_unix(sshd:auth): authentication failure; user=jason28,"ssh, brute-force"
2026-06-15T01:13:15.108403+00:00,61.77.23.226,auth-srv,système,warning,systemd: redis.service start request repeated too quickly,"kernel, oom"
2026-06-15T00:47:46.891856+00:00,132.143.139.93,monitor,auth,info,pam_unix(sshd:auth): authentication failure; user=gary45,"auth, sudo"
2026-06-15T00:36:22.490295+00:00,54.185.194.63,db-replica,système,warning,kernel: EXT4-fs error on device sda1,"cpu, temp"
2026-06-15T00:30:51.373951+00:00,165.177.106.11,monitor,auth,info,Accepted publickey for taylor87 from 151.44.38.163 port 49879,"ssh, login"
2026-06-15T00:27:12.246315+00:00,196.54.68.162,web-srv-01,auth,info,Failed password for aburton from 20.220.238.34 port 34409 ssh2,"ssh, brute-force"
2026-06-14T23:55:11.184582+00:00,158.190.253.129,vpn-gw,système,critical,Out of memory: Kill process 16791 (systemd),"kernel, oom"
2026-06-14T23:41:46.821287+00:00,32.234.108.72,db-replica,auth,info,pam_unix(sshd:auth): authentication failure; user=johnmartinez,"ssh, login"
2026-06-14T23:29:34.741588+00:00,75.163.198.62,db-master,auth,info,Failed password for jsmith from 9.207.206.165 port 40099 ssh2,"ssh, brute-force"
2026-06-14T23:27:21.236368+00:00,9.90.77.175,web-srv-01,auth,warning,Invalid user ihudson from 212.36.110.9,"auth, sudo"
2026-06-14T23:09:17.793479+00:00,40.126.114.146,web-srv-02,réseau,warning,New connection accepted from 165.226.56.11,"tls, error"
2026-06-14T22:51:57.837904+00:00,52.63.120.206,monitor,système,critical,systemd: redis.service start request repeated too quickly,"cpu, temp"
2026-06-14T22:37:29.628561+00:00,141.124.160.69,proxy-01,réseau,critical,New connection accepted from 187.232.48.205,"tls, error"
2026-06-14T22:31:10.269131+00:00,72.214.37.229,db-master,auth,warning,Accepted publickey for harrisstephen from 110.56.122.58 port 23357,"ssh, login"
2026-06-14T22:13:21.449184+00:00,191.189.39.97,auth-srv,réseau,info,TLS handshake timeout from 16.255.193.173,"firewall, drop"
2026-06-14T22:11:03.181653+00:00,83.31.224.68,web-srv-01,réseau,info,TLS handshake timeout from 97.29.253.91,"firewall, drop"
2026-06-14T21:57:22.184151+00:00,10.189.17.108,web-srv-02,auth,warning,Accepted publickey for michaelmiles from 85.4.193.154 port 34522,"ssh, brute-force"
2026-06-14T21:51:55.391517+00:00,119.95.80.63,proxy-01,système,warning,systemd: nginx.service start request repeated too quickly,"kernel, oom"
2026-06-14T21:45:34.516862+00:00,171.224.42.252,web-srv-01,système,warning,CPU temperature above threshold: 103°C,"cpu, temp"
2026-06-14T21:38:23.504162+00:00,76.152.180.174,auth-srv,système,info,kernel: EXT4-fs error on device sda1,"kernel, oom"
2026-06-14T21:32:54.392095+00:00,191.28.30.171,vpn-gw,réseau,warning,TLS handshake timeout from 32.107.159.115,"firewall, drop"
2026-06-14T21:31:38.385679+00:00,49.84.178.198,web-srv-01,auth,info,Accepted publickey for gbeck from 98.101.125.115 port 40336,"ssh, login"
2026-06-14T21:21:17.756394+00:00,86.157.22.116,db-master,application,info,GET /api/v1/users HTTP/1.1 200 1630ms from 140.222.215.189,"db, timeout"
2026-06-14T21:08:31.459235+00:00,170.70.186.77,auth-srv,système,info,kernel: EXT4-fs error on device sda1,"cpu, temp"
2026-06-14T20:07:27.074552+00:00,3.48.128.0,db-replica,application,info,GET /api/v1/users HTTP/1.1 200 4121ms from 183.56.145.175,"db, timeout"
2026-06-14T19:51:31.907801+00:00,12.104.166.85,proxy-01,auth,info,pam_unix(sshd:auth): authentication failure; user=sandracrosby,"auth, sudo"
2026-06-14T19:51:11.074053+00:00,139.239.146.241,proxy-01,réseau,critical,Connection from 133.210.3.133:48728 to 172.25.138.175:80 ESTABLISHED,"tls, error"
2026-06-14T19:40:28.435474+00:00,204.122.238.57,db-replica,réseau,info,TLS handshake timeout from 202.173.214.237,"tcp, established"
2026-06-14T19:38:53.365284+00:00,34.212.247.74,db-replica,application,info,Unhandled exception in worker 96869: NullPointerException,"http, api"
2026-06-14T19:36:22.372815+00:00,101.213.247.76,proxy-01,réseau,info,DROP IN=eth0 OUT= SRC=29.160.4.41 DST=10.6.165.37 PROTO=TCP DPT=6379,"tcp, established"
2026-06-14T19:31:07.020229+00:00,140.175.198.187,web-srv-02,auth,info,Invalid user qwinters from 207.110.239.146,"ssh, brute-force"
2026-06-14T19:25:54.648270+00:00,18.199.202.2,web-srv-01,auth,warning,Failed password for njones from 49.166.3.50 port 25989 ssh2,"auth, sudo"
2026-06-14T19:21:39.775860+00:00,205.91.187.197,monitor,application,warning,Database query timeout after 30s: SELECT * FROM events,"db, timeout"
2026-06-14T19:19:40.797647+00:00,8.19.242.241,auth-srv,réseau,info,New connection accepted from 191.106.89.124,"firewall, drop"
